"Pk_Code","Pk_LkCode","Pk_PrCode","Pk_Prix","Pk_Qte","Pk_Notes","cPr","Pk_Sub1","Pk_Sub2","Pk_Sub3","Pk_Sub4","Pk_Sub5","Pk_Sub6","Pk_Sub7","Pk_Sub8","Pk_Sub9","Pk_Sub10"
79313,416851,15,59.9,4,,,,,,,,,,,,
79314,416852,15,59.9,4,,,,,,,,,,,,
79315,416853,15,59.9,4,,,,,,,,,,,,
79316,416854,15,59.9,4,,,,,,,,,,,,
79317,416855,15,59.9,4,,,,,,,,,,,,
79318,416856,15,59.9,4,,,,,,,,,,,,
79319,416857,15,59.9,4,,,,,,,,,,,,
79320,416858,15,59.9,4,,,,,,,,,,,,
79321,416859,15,59.9,4,,,,,,,,,,,,
79322,416860,9,63.24,5,,,"émo","cou","T",,,,,,,
79323,416861,9,63.24,5,,,,,,,,,,,,
79324,416862,9,63.24,5,,,,,,,,,,,,
79325,416863,9,63.24,5,,,,,,,,,,,,
79326,416864,9,63.24,5,,,,,,,,,,,,
79327,416865,9,63.24,5,,,,,,,,,,,,
79328,416866,9,63.24,5,,,,,,,,,,,,
79329,416867,9,63.24,5,,,,,,,,,,,,
79330,416868,9,63.24,5,,,,,,,,,,,,
79331,416869,9,63.24,5,,,,,,,,,,,,
79332,416870,6,152.8,9,,,,,,,,,,,,
79333,416871,14,,6,,,"P",,,,,,,,,
79335,416872,17,99.74,12,,,"A2","émo","T",,,,,,,
79336,416873,17,99.74,12,,,,,,,,,,,,
79337,416874,17,99.74,12,,,,,,,,,,,,
79338,416875,17,99.74,12,,,,,,,,,,,,
79339,416876,17,99.74,12,,,,,,,,,,,,
79340,416877,17,99.74,12,,,,,,,,,,,,
79341,416878,17,99.74,12,,,,,,,,,,,,
79342,416879,17,99.74,12,,,,,,,,,,,,
79343,416880,17,99.74,12,,,,,,,,,,,,
79344,416881,17,99.74,12,,,,,,,,,,,,
79345,416872,22,84.79,12,,,"U",,,,,,,,,
79346,416873,22,84.79,12,,,"U",,,,,,,,,
79347,377468,3,17.5,1,"<div>02-05-2014</div>",,,,,,,,,,,
79348,416882,1,56.68,4,,,,,,,,,,,,
79349,416883,1,56.68,4,,,,,,,,,,,,
79350,416884,1,56.68,4,,,"cou","émo","T",,,,,,,
79351,416885,62,0,4,,,,,,,,,,,,
79358,416892,3,87.38,5,"<div>05-05-2014</div>",,"CP-1",,,,,,,,,
79359,416893,14,68.41,6,,,"A2","émo","T",,,,,,,
79360,416894,14,68.41,6,,,,,,,,,,,,
79361,416895,14,68.41,6,"<div>+12,65</div>",,"CP-1",,,,,,,,,
79362,416896,14,68.41,6,,,,,,,,,,,,
79363,416897,14,68.41,6,,,,,,,,,,,,
79364,416898,14,68.41,6,,,,,,,,,,,,
79365,416899,14,68.41,6,,,,,,,,,,,,
79366,416900,14,68.41,6,,,,,,,,,,,,
79367,416901,14,68.41,6,,,,,,,,,,,,
79368,416902,14,68.41,6,"<div>+10,35</div>",,"GF",,,,,,,,,
79369,416903,15,59.9,4,,,"cou","émo","T",,,,,,,
79370,416904,15,59.9,4,,,,,,,,,,,,
79371,416905,15,59.9,4,,,,,,,,,,,,
79372,416906,15,59.9,4,,,,,,,,,,,,
79373,416907,15,59.9,4,,,,,,,,,,,,
79374,416908,15,59.9,4,,,,,,,,,,,,
79375,416909,15,59.9,4,,,,,,,,,,,,
79376,416910,15,59.9,4,,,,,,,,,,,,
79377,416911,15,59.9,4,,,,,,,,,,,,
79378,416912,15,59.9,4,,,,,,,,,,,,
79379,416913,15,59.9,4,,,,,,,,,,,,
79380,416914,15,59.9,4,,,,,,,,,,,,
79381,416915,15,59.9,4,,,,,,,,,,,,
79382,416916,15,59.9,4,,,,,,,,,,,,
79383,416917,15,59.9,4,,,,,,,,,,,,
79384,416918,15,59.9,4,,,,,,,,,,,,
79385,416919,15,59.9,4,,,,,,,,,,,,
79386,416920,15,59.9,4,,,,,,,,,,,,
79387,416921,15,59.9,4,,,"GF",,,,,,,,,
79388,416922,15,59.9,4,,,,,,,,,,,,
79389,416923,9,63.24,5,,,"cou","émo","T",,,,,,,
79390,416924,9,63.24,5,,,,,,,,,,,,
79391,416925,9,63.24,5,"<div>+25,29</div>",,"CR-2",,,,,,,,,
79392,416926,9,63.24,5,,,,,,,,,,,,
79393,416927,9,63.24,5,,,,,,,,,,,,
79394,416928,9,63.24,5,,,,,,,,,,,,
79395,416929,9,63.24,5,,,,,,,,,,,,
79396,416930,9,63.24,5,,,,,,,,,,,,
79397,416931,9,63.24,5,,,,,,,,,,,,
79398,416932,9,63.24,5,,,,,,,,,,,,
79399,416933,9,69.56,5,,,,,,,,,,,,
79400,416934,9,63.24,5,,,"A2","émo","T",,,,,,,
79401,416935,9,63.24,5,,,,,,,,,,,,
79402,416936,9,63.24,5,,,,,,,,,,,,
79403,416937,9,63.24,5,,,,,,,,,,,,
79404,416938,9,63.24,5,,,,,,,,,,,,
79405,416939,9,63.24,5,,,,,,,,,,,,
79406,416940,9,63.24,5,,,,,,,,,,,,
79407,416941,9,63.24,5,,,,,,,,,,,,
79408,416942,9,63.24,5,,,,,,,,,,,,
79409,416943,9,63.24,5,"<div>+33,34</div>",,"GF","GF","GF",,,,,,,
79410,416944,1,56.68,4,,,,,,,,,,,,
79420,416954,1,62.09,4,,,,,,,,,,,,
79421,416955,15,65.54,4,,,,,,,,,,,,
79422,416956,15,65.54,4,,,,,,,,,,,,
79423,416957,15,65.54,4,,,,,,,,,,,,
79424,416958,15,65.54,4,,,,,,,,,,,,
79425,416959,15,65.54,4,,,,,,,,,,,,
79426,416960,15,65.54,4,,,,,,,,,,,,
79427,416961,9,63.24,5,,,,,,,,,,,,
79428,416962,9,63.24,5,,,"cou","émo","T",,,,,,,
79429,416963,9,63.24,5,,,,,,,,,,,,
79430,416964,9,63.24,5,,,,,,,,,,,,
79431,416965,9,63.24,5,,,,,,,,,,,,
79432,416966,9,63.24,5,,,,,,,,,,,,
79433,416967,9,63.24,5,,,,,,,,,,,,
79434,416968,9,63.24,5,,,,,,,,,,,,
79435,416969,9,63.24,5,,,,,,,,,,,,
79436,416970,9,63.24,5,,,,,,,,,,,,
79437,416971,15,59.9,4,"<div>+10,35</div>",,"GF",,,,,,,,,
79438,416972,15,59.9,4,,,"cou","émo","T",,,,,,,
79439,416973,15,59.9,4,,,,,,,,,,,,
79440,416974,15,59.9,4,,,,,,,,,,,,
79441,416975,15,59.9,4,,,,,,,,,,,,
79442,416976,15,59.9,4,,,,,,,,,,,,
79443,416977,15,59.9,4,,,,,,,,,,,,
79444,416978,15,59.9,4,,,,,,,,,,,,
79445,416979,15,59.9,4,,,,,,,,,,,,
79446,416980,15,59.9,4,,,,,,,,,,,,
79447,416981,14,68.42,6,,,,,,,,,,,,
79448,416982,14,68.42,6,,,,,,,,,,,,
79449,416983,14,68.42,6,,,"A2","émo","T",,,,,,,
79450,416984,14,68.42,6,,,,,,,,,,,,
79451,416985,14,68.42,6,"<div>+8,05</div>",,"EP-12",,,,,,,,,
79452,416986,14,68.42,6,,,,,,,,,,,,
79453,416987,14,68.42,6,,,,,,,,,,,,
79454,416988,14,68.42,6,,,,,,,,,,,,
79455,416989,14,68.42,6,,,,,,,,,,,,
79456,416990,14,68.42,6,,,,,,,,,,,,
79457,416991,14,68.42,6,,,,,,,,,,,,
79458,416992,14,68.42,6,,,,,,,,,,,,
79459,416993,14,68.42,6,,,"A2","cou","T",,,,,,,
79460,416994,14,68.42,6,,,,,,,,,,,,
79461,416995,15,59.9,4,,,,,,,,,,,,
79462,416996,15,59.9,4,,,,,,,,,,,,
79463,416997,15,59.9,4,,,,,,,,,,,,
79464,416998,15,59.9,4,,,,,,,,,,,,
79465,416999,15,59.9,4,,,,,,,,,,,,
79466,417000,15,59.9,4,,,,,,,,,,,,
79467,417001,14,74.96,6,,,,,,,,,,,,
79468,417002,17,99.74,12,,,,,,,,,,,,
79469,417003,17,99.74,12,,,,,,,,,,,,
79470,417004,17,99.74,12,,,"A2","émo","T",,,,,,,
79471,417005,17,99.74,12,,,,,,,,,,,,
79472,417006,17,99.74,12,,,,,,,,,,,,
79473,417007,17,99.74,12,,,,,,,,,,,,
79474,417008,17,99.74,12,,,,,,,,,,,,
79475,417009,17,99.74,12,,,,,,,,,,,,
79476,417010,17,99.74,12,,,,,,,,,,,,
79477,417011,17,99.74,12,,,,,,,,,,,,
79478,417012,3,20.13,1,"<div>05-05-2014</div>",,,,,,,,,,,
79479,384612,3,20.13,1,"<div>05-05-2014</div>",,,,,,,,,,,
79480,417013,33,43.12,6,"<div>05-05-2014</div>",,,,,,,,,,,
79481,388963,3,51.16,3,"<div>05-05-2014</div>",,,,,,,,,,,
79482,417014,62,0,4,,,"cou","émo","T",,,,,,,
79492,388523,74,187.98,1,"<div>05-05-2014</div>",,"Z","L",,,,,,,,
79493,417024,2,,7,,,"P",,,,,,,,,
79494,417025,15,59.9,4,,,"cou","émo","Z",,,,,,,
79495,417026,15,59.9,4,,,,,,,,,,,,
79496,417027,15,59.9,4,,,,,,,,,,,,
79497,417028,15,59.9,4,,,,,,,,,,,,
79498,417029,15,59.9,4,,,,,,,,,,,,
79499,417030,15,59.9,4,,,,,,,,,,,,
79500,417031,15,59.9,4,,,,,,,,,,,,
79501,417032,15,59.9,4,,,,,,,,,,,,
79502,417033,15,59.9,4,,,,,,,,,,,,
79503,417034,15,59.9,4,,,,,,,,,,,,
79504,417035,19,61.86,6,,,"A2","cou","T",,,,,,,
79505,417036,19,61.86,6,,,,,,,,,,,,
79506,417037,19,61.86,6,,,,,,,,,,,,
79507,417038,19,61.86,6,,,,,,,,,,,,
79508,417039,19,61.86,6,,,,,,,,,,,,
79509,417040,19,61.86,6,,,,,,,,,,,,
79510,417041,19,61.86,6,,,,,,,,,,,,
79511,417042,19,61.86,6,,,,,,,,,,,,
79512,417043,19,61.86,6,,,,,,,,,,,,
79513,417044,19,61.86,6,,,,,,,,,,,,
79514,417045,14,68.41,6,,,"cou","émo","T",,,,,,,
79515,417046,14,68.41,6,,,,,,,,,,,,
79516,417047,14,68.41,6,,,,,,,,,,,,
79517,417048,62,0,6,,,,,,,,,,,,
79525,417056,15,59.9,4,"<div>+20,70</div>",,"GG","GF",,,,,,,,
79526,417057,15,59.9,4,,,"A2","cou","T",,,,,,,
79527,417058,15,59.9,4,,,,,,,,,,,,
79528,417059,15,59.9,4,,,,,,,,,,,,
79529,417060,15,59.9,4,,,,,,,,,,,,
79530,417061,15,59.9,4,,,,,,,,,,,,
79531,417062,14,59.9,6,,,,,,,,,,,,
79532,417063,14,76.92,6,,,,,,,,,,,,
79533,417064,14,66.65,6,,,,,,,,,,,,
79534,417065,14,66.65,6,,,,,,,,,,,,
79535,417066,15,59.9,4,,,"cou","émo","T",,,,,,,
79536,417067,15,59.9,4,,,,,,,,,,,,
79537,417068,15,59.9,4,,,,,,,,,,,,
79538,417069,15,59.9,4,,,,,,,,,,,,
79539,417070,15,59.9,4,,,,,,,,,,,,
79540,417071,15,59.9,4,,,,,,,,,,,,
79541,417072,15,59.9,4,,,,,,,,,,,,
79542,417073,15,59.9,4,,,,,,,,,,,,
79543,417074,15,59.9,4,,,,,,,,,,,,
79544,417075,15,59.9,4,,,,,,,,,,,,
79545,417076,8,79.62,8,,,,,,,,,,,,
79546,417077,8,79.62,8,,,,,,,,,,,,
79547,417078,8,79.62,8,,,,,,,,,,,,
79548,417079,8,79.62,8,,,,,,,,,,,,
79549,417080,8,79.62,8,,,,,,,,,,,,
79550,417081,8,79.62,8,,,,,,,,,,,,
79551,417082,8,79.62,8,"<div>+31,04</div>",,"GG","GG",,,,,,,,
79552,417083,8,79.62,8,"<div>déjà payé</div>",,"GG",,,,,,,,,
79553,417084,8,79.62,8,,,,,,,,,,,,
79554,417085,8,79.62,8,,,,,,,,,,,,
79555,417086,14,68.41,6,,,,,,,,,,,,
79556,417087,14,68.41,6,,,,,,,,,,,,
79557,417088,14,68.41,6,,,,,,,,,,,,
79558,417089,14,68.41,6,,,,,,,,,,,,
79559,417090,14,68.41,6,,,,,,,,,,,,
79560,417091,14,68.41,6,,,,,,,,,,,,
79561,417092,14,68.41,6,,,,,,,,,,,,
79562,417093,14,68.41,6,,,,,,,,,,,,
79563,417094,14,68.41,6,,,,,,,,,,,,
79564,417095,14,68.41,6,,,,,,,,,,,,
79565,417096,14,68.41,6,,,"cou","émo","T",,,,,,,
79566,417097,14,68.41,6,,,,,,,,,,,,
79567,417098,14,68.41,6,,,,,,,,,,,,
79568,417099,14,68.41,6,,,,,,,,,,,,
79569,417100,14,68.41,6,,,,,,,,,,,,
79570,417101,14,68.41,6,,,,,,,,,,,,
79571,417102,14,68.41,6,,,,,,,,,,,,
79572,417103,14,68.41,6,,,,,,,,,,,,
79573,417104,14,68.41,6,,,,,,,,,,,,
79574,417105,14,68.41,6,,,,,,,,,,,,
79575,417106,15,59.9,4,,,,,,,,,,,,
79576,417107,15,59.9,4,,,"emo","A2",,,,,,,,
79577,417108,15,59.9,4,,,,,,,,,,,,
79578,417109,15,59.9,4,,,,,,,,,,,,
79579,417110,15,59.9,4,,,,,,,,,,,,
79580,417111,15,59.9,4,,,,,,,,,,,,
79581,417112,15,59.9,4,,,,,,,,,,,,
79582,417113,15,59.9,4,,,,,,,,,,,,
79583,417114,15,59.9,4,"<div>+37,95</div>",,"L","Chi","gg",,,,,,,
79584,417115,15,59.9,4,,,,,,,,,,,,
79585,417116,13,36.74,1,,,,,,,,,,,,
79586,417117,12,45.94,2,,,,,,,,,,,,
79587,417118,13,73.47,1,,,,,,,,,,,,
79588,417119,13,,1,,,,,,,,,,,,
79589,417120,13,73.47,1,,,,,,,,,,,,
79594,417125,13,,1,,,,,,,,,,,,
79595,417126,54,55.13,3,,,,,,,,,,,,
79596,417127,54,55.13,3,,,,,,,,,,,,
79597,417128,12,45.94,2,,,"A2","N",,,,,,,,
79598,417129,12,45.94,2,,,,,,,,,,,,
79599,417130,12,45.94,2,,,,,,,,,,,,
79600,417131,12,45.94,2,,,,,,,,,,,,
79601,417132,12,45.94,2,,,,,,,,,,,,
79602,417133,12,45.94,2,,,,,,,,,,,,
79603,417134,12,45.94,2,,,,,,,,,,,,
79604,417135,12,,2,,,,,,,,,,,,
79605,417136,47,31.04,1,"<div>06-05-2014)</div>",,"Routi",,,,,,,,,
79606,417137,19,67.84,6,,,,,,,,,,,,
79607,417138,19,61.86,6,,,,,,,,,,,,
79608,417139,19,61.86,6,,,"A2","émo","T",,,,,,,
79609,417140,19,61.86,6,,,,,,,,,,,,
79610,417141,62,0,6,,,,,,,,,,,,
79617,417148,1,56.68,4,,,,,,,,,,,,
79618,417149,19,61.86,6,,,,,,,,,,,,
79619,417150,19,61.86,6,,,,,,,,,,,,
79620,417151,19,61.86,6,,,,,,,,,,,,
79621,417152,19,61.86,6,,,,,,,,,,,,
79622,417153,19,61.86,6,,,,,,,,,,,,
79623,417154,19,61.86,6,,,,,,,,,,,,
79624,417155,19,61.86,6,,,,,,,,,,,,
79625,417156,19,61.86,6,,,,,,,,,,,,
79626,417157,19,61.86,6,,,,,,,,,,,,
79627,417158,14,68.42,6,,,"A2","émo","T",,,,,,,
79628,417159,14,68.42,6,,,,,,,,,,,,
79629,417160,14,68.42,6,,,,,,,,,,,,
79630,417161,14,68.42,6,,,,,,,,,,,,
79631,417162,14,68.42,6,,,,,,,,,,,,
79632,417163,14,68.42,6,,,,,,,,,,,,
79633,417164,14,68.42,6,,,,,,,,,,,,
79634,417165,14,68.42,6,,,,,,,,,,,,
79635,417166,14,68.42,6,,,,,,,,,,,,
79636,417167,14,68.42,6,,,,,,,,,,,,
79637,417168,15,59.9,4,,,,,,,,,,,,
79638,417169,15,59.9,4,,,,,,,,,,,,
79639,417170,15,59.9,4,,,"A2","émo","T",,,,,,,
79640,417171,15,59.9,4,,,,,,,,,,,,
79641,417172,15,59.9,4,,,,,,,,,,,,
79642,417173,15,59.9,4,,,,,,,,,,,,
79643,417174,15,59.9,4,,,,,,,,,,,,
79644,417175,15,59.9,4,,,,,,,,,,,,
79645,417176,15,59.9,4,,,,,,,,,,,,
79646,417177,15,59.9,4,,,,,,,,,,,,
79647,417178,63,47.43,6,"<div>Avril 13 ( 06-05-2014)</div>",,,,,,,,,,,
79648,417179,15,65.54,4,,,,,,,,,,,,
79649,417180,1,56.68,4,,,,,,,,,,,,
79659,417190,12,91.87,2,,,,,,,,,,,,
79660,417191,12,,2,,,,,,,,,,,,
79661,417192,9,63.24,5,,,"A2","émo","T",,,,,,,
79662,417193,9,63.24,5,,,,,,,,,,,,
79663,417194,9,63.24,5,,,,,,,,,,,,
79664,417195,9,63.24,5,,,,,,,,,,,,
79665,417196,9,63.24,5,,,,,,,,,,,,
79666,417197,9,63.24,5,,,,,,,,,,,,
79667,417198,9,63.24,5,,,,,,,,,,,,
79668,417199,9,63.24,5,,,,,,,,,,,,
79669,417200,9,63.24,5,,,,,,,,,,,,
79670,417201,9,63.24,5,,,,,,,,,,,,
79671,365896,7,,10,"<div>payé le 07-05-2014</div>",,"P",,,,,,,,,
79672,417202,116,371.92,30,"<div>19 garcons, 11 filles (07-05-2014)</div>",,,,,,,,,,,
79674,417204,15,59.9,4,,,"cou","émo","T",,,,,,,
79675,417205,15,59.9,4,,,,,,,,,,,,
79676,417206,15,59.9,4,,,,,,,,,,,,
79677,417207,15,59.9,4,,,,,,,,,,,,
79678,417208,15,59.9,4,,,,,,,,,,,,
79679,417209,9,63.24,5,,,,,,,,,,,,
79680,417210,9,63.24,5,,,,,,,,,,,,
79681,417211,9,63.24,5,,,,,,,,,,,,
79682,417212,9,63.24,5,,,,,,,,,,,,
79683,417213,9,63.24,5,,,,,,,,,,,,
79684,417214,9,63.24,5,,,,,,,,,,,,
79685,417215,116,39.09,3,"<div>à envoyer par la poste (commandé le 07-05-2014)</div>",,"GG","GG","GF",,,,,,,
79686,417216,58,44.84,6,"<div>commandé le 07-05-2014 ( à envoyer par la poste)</div>",,"GF","GG",,,,,,,,
79687,417217,15,86.24,4,,,"GF","GF",,,,,,,,
79688,417218,9,63.24,5,"<div>+31,05</div>",,"GG","GG","GF",,,,,,,
79689,417219,9,63.24,5,,,"A2","émo","T",,,,,,,
79690,417220,9,63.24,5,,,,,,,,,,,,
79691,417221,94,0,5,,,,,,,,,,,,
79692,417222,15,59.9,4,,,,,,,,,,,,
79693,417223,15,59.9,4,,,,,,,,,,,,
79694,417224,15,59.9,4,,,,,,,,,,,,
79695,417225,15,59.9,4,,,,,,,,,,,,
79696,417226,15,59.9,4,,,,,,,,,,,,
79697,417227,94,0,4,,,,,,,,,,,,
79698,417228,14,68.41,6,,,,,,,,,,,,
79699,417229,116,39.09,3,"<div>à envoyer pa la poste</div>",,"GF","GG","GG",,,,,,,
79700,417230,116,27.59,2,"<div>à envoyer par la poste</div>",,"GF","GF",,,,,,,,
79701,387892,116,27.59,2,"<div>à envoyer par la poste</div>",,"GF","GG",,,,,,,,
79702,417231,15,59.9,4,"<div>+20,75</div>",,"GG","GF",,,,,,,,
79703,417232,15,59.9,4,,,"A2","émo","T",,,,,,,
79704,417233,15,59.9,4,,,,,,,,,,,,
79705,417234,15,59.9,4,,,,,,,,,,,,
79706,417235,15,59.9,4,,,,,,,,,,,,
79707,417236,15,59.9,4,,,,,,,,,,,,
79708,417237,15,59.9,4,,,,,,,,,,,,
79709,417238,15,59.9,4,,,,,,,,,,,,
79710,417239,15,59.9,4,,,,,,,,,,,,
79711,417240,15,59.9,4,,,,,,,,,,,,
79712,417241,116,51.74,3,"<div>3 filles (07-05-2014)</div>",,"Chi",,,,,,,,,
79713,371001,3,35.64,2,"<div>07-05-2014</div>",,,,,,,,,,,
79714,374973,36,41.39,1,"<div>07-05-2014</div>",,"Routi",,,,,,,,,
79715,417242,116,14.95,1,"<div>à poster (commandé le 07-05-2014)</div>",,"GG",,,,,,,,,
79716,417243,1,62.09,4,,,,,,,,,,,,
79717,417244,15,59.9,4,,,,,,,,,,,,
79718,417245,15,59.9,4,,,,,,,,,,,,
79719,417246,15,59.9,4,,,,,,,,,,,,
79720,417247,15,59.9,4,,,,,,,,,,,,
79721,417248,9,63.24,5,,,,,,,,,,,,
79722,417249,9,63.24,5,,,,,,,,,,,,
79723,417250,9,63.24,5,,,,,,,,,,,,
79724,417251,9,63.24,5,,,,,,,,,,,,
79725,417252,9,63.24,5,,,,,,,,,,,,
79726,417253,19,67.84,6,,,,,,,,,,,,
79727,417254,3,18.4,1,"<div>08-05-2014</div>",,,,,,,,,,,
79728,417255,116,14.95,1,"<div>à envoyer par la poste (08-05-2014)</div>",,"GF",,,,,,,,,
79729,417256,9,63.24,5,,,"A2","émo","T",,,,,,,
79730,417257,9,63.24,5,,,,,,,,,,,,
79731,417258,9,63.24,5,,,,,,,,,,,,
79732,417259,9,63.24,5,,,,,,,,,,,,
79733,417260,9,63.24,5,,,,,,,,,,,,
79734,417261,9,63.24,5,,,,,,,,,,,,
79735,417262,9,63.24,5,,,,,,,,,,,,
79736,417263,9,63.24,5,,,,,,,,,,,,
79737,417264,9,63.24,5,,,,,,,,,,,,
79738,417265,9,63.24,5,,,,,,,,,,,,
79739,417266,1,56.68,4,,,"cou","émo","T",,,,,,,
79740,417267,1,56.68,4,,,,,,,,,,,,
79741,417268,1,56.68,4,,,,,,,,,,,,
79742,417269,1,56.68,4,,,,,,,,,,,,
79743,417270,1,56.68,4,,,,,,,,,,,,
79744,417271,1,56.68,4,,,,,,,,,,,,
79745,417272,1,56.68,4,,,,,,,,,,,,
79746,417273,1,56.68,4,,,,,,,,,,,,
79747,417274,1,56.68,4,,,,,,,,,,,,
79748,417275,1,56.68,4,,,,,,,,,,,,
79749,417276,15,88.88,4,,,,,,,,,,,,
79750,417277,15,56.68,4,,,"A2","émo","T",,,,,,,
79751,417278,15,56.68,4,,,,,,,,,,,,
79752,417279,15,56.68,4,,,,,,,,,,,,
79753,417280,15,56.68,4,,,,,,,,,,,,
79754,417281,15,56.68,4,,,,,,,,,,,,
79755,417282,15,56.68,4,,,,,,,,,,,,
79756,417283,15,56.68,4,,,,,,,,,,,,
79757,417284,15,56.68,4,,,,,,,,,,,,
79758,417285,15,56.68,4,,,,,,,,,,,,
79759,417286,12,45.94,2,,,,,,,,,,,,
79760,417287,12,41.35,2,,,,,,,,,,,,
79761,417288,73,26.44,4,"<div>08-05-2014</div>",,,,,,,,,,,
79762,417289,14,68.41,6,"<div>+62,10</div>",,"GF","GF","GF","GG","GG","GG",,,,
79763,417290,14,68.41,6,,,"A2","émo","T",,,,,,,
79764,417291,14,68.41,6,,,,,,,,,,,,
79765,417292,14,68.41,6,,,,,,,,,,,,
79766,417293,14,68.41,6,,,,,,,,,,,,
79767,417294,14,68.41,6,,,,,,,,,,,,
79768,417295,14,68.41,6,,,,,,,,,,,,
79769,417296,14,68.41,6,,,,,,,,,,,,
79770,417297,14,68.41,6,,,,,,,,,,,,
79771,417298,14,68.41,6,,,,,,,,,,,,
79772,417299,19,77.95,6,,,"Chi",,,,,,,,,
79773,417300,19,61.86,6,,,,,,,,,,,,
79774,417301,19,61.86,6,,,,,,,,,,,,
79775,417302,19,61.86,6,,,,,,,,,,,,
79776,417303,62,0,6,,,,,,,,,,,,
79782,417309,19,61.86,6,,,,,,,,,,,,
79783,417310,116,14.95,1,"<div>à expédier par la poste (08-05-2014)</div>",,"GF",,,,,,,,,
79784,417311,14,74.96,6,,,,,,,,,,,,
79785,417312,14,68.41,6,,,"A2","émo","T",,,,,,,
79786,417313,14,68.41,6,,,,,,,,,,,,
79787,417314,14,68.41,6,,,,,,,,,,,,
79788,417315,14,68.41,6,,,,,,,,,,,,
79789,417316,14,68.41,6,,,,,,,,,,,,
79790,417317,14,68.41,6,,,,,,,,,,,,
79791,417318,14,68.41,6,,,,,,,,,,,,
79792,417319,14,68.41,6,,,,,,,,,,,,
79793,417320,14,68.41,6,,,,,,,,,,,,
79794,417321,14,68.41,6,,,,,,,,,,,,
79795,417322,14,68.41,6,,,"A2","émo","T",,,,,,,
79796,417323,14,68.41,6,,,,,,,,,,,,
79797,417324,14,68.41,6,,,,,,,,,,,,
79798,417325,14,68.41,6,,,,,,,,,,,,
79799,417326,14,68.41,6,,,,,,,,,,,,
79800,417327,14,68.41,6,,,,,,,,,,,,
79801,417328,14,68.41,6,,,,,,,,,,,,
79802,417329,14,68.41,6,,,,,,,,,,,,
79803,417330,14,68.41,6,,,,,,,,,,,,
79804,417331,14,68.41,6,"<div>+10,35</div>",,"GF",,,,,,,,,
79805,417332,2,74.16,7,,,,,,,,,,,,
79806,417333,2,74.16,7,,,,,,,,,,,,
79807,417334,2,74.16,7,,,,,,,,,,,,
79808,417335,2,74.16,7,,,,,,,,,,,,
79809,417336,2,74.16,7,,,,,,,,,,,,
79810,417337,2,74.16,7,,,,,,,,,,,,
79811,417338,2,74.16,7,,,,,,,,,,,,
79812,417339,2,74.16,7,,,,,,,,,,,,
79813,417340,2,74.16,7,,,,,,,,,,,,
79814,417341,2,74.16,7,,,,,,,,,,,,
79815,417342,14,65.2,6,,,,,,,,,,,,
79816,417343,2,74.16,7,,,"A2","émo","T",,,,,,,
79817,417344,2,74.16,7,,,,,,,,,,,,
79818,417345,2,74.16,7,,,,,,,,,,,,
79819,417346,2,74.16,7,,,,,,,,,,,,
79820,417347,2,74.16,7,,,,,,,,,,,,
79821,417348,2,74.16,7,,,,,,,,,,,,
79822,417349,2,74.16,7,,,,,,,,,,,,
79823,417350,2,74.16,7,,,,,,,,,,,,
79824,417351,19,61.86,6,,,"émo",,,,,,,,,
79825,417352,15,59.9,4,,,"A2","émo","T",,,,,,,
79826,417353,15,59.9,4,,,,,,,,,,,,
79827,417354,15,59.9,4,,,,,,,,,,,,
79828,417355,15,59.9,4,,,,,,,,,,,,
79829,417356,15,59.9,4,,,,,,,,,,,,
79830,417357,15,59.9,4,,,,,,,,,,,,
79831,417358,15,59.9,4,,,,,,,,,,,,
79832,417359,15,59.9,4,,,,,,,,,,,,
79833,417360,15,59.9,4,,,,,,,,,,,,
79834,417361,15,59.9,4,"<div>+20,70</div>",,"GG","GG",,,,,,,,
79835,417362,9,63.24,5,,,"A2","cou","T",,,,,,,
79836,417363,12,45.94,2,,,"N",,,,,,,,,
79837,417364,12,45.94,2,,,,,,,,,,,,
79838,417365,12,45.94,2,,,,,,,,,,,,
79839,417366,12,45.94,2,,,,,,,,,,,,
79840,417367,12,45.94,2,,,,,,,,,,,,
79841,417368,12,45.94,2,,,,,,,,,,,,
79842,417369,12,45.94,2,,,,,,,,,,,,
79843,417370,12,45.94,2,,,,,,,,,,,,
79844,417371,12,45.94,2,,,,,,,,,,,,
79845,417372,12,,2,,,,,,,,,,,,
79846,417373,14,68.41,6,,,,,,,,,,,,
79847,417374,12,45.94,2,,,"N","Chi",,,,,,,,
79848,417375,12,45.94,2,,,,,,,,,,,,
79849,417376,12,45.94,2,,,,,,,,,,,,
79850,417377,12,45.94,2,,,,,,,,,,,,
80256,417776,15,65.54,4,,,,,,,,,,,,
80257,417777,63,47.42,6,"<div>Mars 14 (21-05-2014)</div>",,,,,,,,,,,
80258,417778,9,278.24,5,,,,,,,,,,,,
80259,417779,9,,5,,,,,,,,,,,,
80260,417780,9,,5,,,,,,,,,,,,
80266,417786,9,,5,,,,,,,,,,,,
80267,417787,15,65.54,4,,,,,,,,,,,,
80268,377606,27,35.64,1,"<div>21-05-2014</div>",,"CR-1",,,,,,,,,
80269,417788,9,69.56,5,,,,,,,,,,,,
80270,417789,15,59.9,4,,,,,,,,,,,,
80271,417790,15,59.9,4,,,"cou","émo","T",,,,,,,
80280,417799,15,50.71,4,,,,,,,,,,,,
80281,417800,15,50.71,4,,,,,,,,,,,,
80282,417801,15,50.71,4,,,,,,,,,,,,
